EmployeeCount,EmployeeID,Department,JobRole,Attrition,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,JobInvolvement,JobLevel,JobSatisfaction,Hourlyrate,Salaryhike,OverTime,Workex,YearsSinceLastPromotion,EmpSatisfaction,TrainingTimesLastYear,WorkLifeBalance,Performance_Rating,Income,Income_Mean
1,754,Sales,Sales Executive,No,Male,43,Married,Bachelor,Life Sciences,Travel_Frequently,Medium,2,Very High,47,18,No,7,2,Very High,5,Better,Excellent,6804,6378.9
1,757,Research & Development,Healthcare Representative,No,Female,34,Single,College,Medical,Travel_Rarely,High,2,High,96,11,No,10,4,Medium,2,Better,Excellent,6142,6378.9
1,758,Research & Development,Laboratory Technician,No,Male,23,Married,Below College,Medical,Travel_Rarely,High,1,Low,37,14,No,5,0,Medium,2,Best,Excellent,2500,6378.9
1,760,Human Resources,Human Resources,No,Female,39,Married,Bachelor,Human Resources,Travel_Rarely,Very High,2,Medium,44,15,No,12,3,High,3,Bad,Excellent,6389,6378.9
1,762,Research & Development,Healthcare Representative,No,Male,56,Married,Bachelor,Medical,Travel_Rarely,High,4,Very High,81,11,No,30,1,High,1,Good,Excellent,11103,6378.9
1,763,Research & Development,Research Scientist,No,Female,40,Single,Below College,Medical,Travel_Rarely,Medium,1,Very High,86,20,Yes,5,2,Very High,2,Good,Outstanding,2342,6378.9
1,764,Research & Development,Healthcare Representative,No,Female,27,Single,Bachelor,Medical,Travel_Rarely,Medium,2,Low,55,19,No,9,0,Very High,2,Bad,Excellent,6811,6378.9
1,766,Sales,Sales Representative,No,Male,29,Divorced,Bachelor,Marketing,Travel_Rarely,High,1,Medium,83,14,No,2,2,Very High,2,Better,Excellent,2297,6378.9
1,769,Research & Development,Laboratory Technician,No,Male,53,Single,Bachelor,Life Sciences,Travel_Rarely,High,2,Very High,86,17,No,19,2,Very High,4,Better,Excellent,2450,6378.9
1,771,Research & Development,Healthcare Representative,No,Female,35,Divorced,Master,Life Sciences,Non-Travel,High,2,Low,61,11,No,16,0,Very High,2,Best,Excellent,5093,6378.9
1,772,Research & Development,Laboratory Technician,No,Male,32,Married,Master,Life Sciences,Travel_Frequently,High,2,Very High,80,15,No,10,4,Low,2,Better,Excellent,5309,6378.9
1,773,Research & Development,Research Scientist,No,Male,38,Married,Doctor,Medical,Travel_Rarely,High,1,High,92,13,Yes,6,0,Very High,0,Bad,Excellent,3057,6378.9
1,775,Research & Development,Manufacturing Director,No,Female,34,Divorced,Doctor,Life Sciences,Travel_Rarely,High,2,Low,32,14,No,7,0,Medium,3,Better,Excellent,5121,6378.9
1,776,Sales,Manager,No,Male,52,Married,Master,Marketing,Travel_Rarely,Medium,4,Low,31,11,No,34,1,High,3,Best,Excellent,16856,6378.9
1,780,Research & Development,Research Scientist,Yes,Male,33,Single,Master,Other,Travel_Rarely,High,1,Very High,63,13,Yes,10,7,Very High,2,Good,Excellent,2686,6378.9
1,781,Sales,Sales Executive,No,Female,25,Single,Below College,Medical,Travel_Rarely,High,2,Very High,32,23,No,6,1,High,5,Good,Outstanding,6180,6378.9
1,783,Sales,Sales Representative,No,Male,45,Single,College,Technical Degree,Travel_Rarely,Low,2,High,46,13,No,9,3,Medium,3,Better,Excellent,6632,6378.9
1,784,Research & Development,Research Scientist,No,Male,23,Single,Below College,Medical,Travel_Rarely,Very High,1,High,79,18,No,2,0,Low,3,Better,Excellent,3505,6378.9
1,785,Sales,Sales Executive,Yes,Female,47,Single,College,Life Sciences,Travel_Frequently,Very High,2,High,77,12,Yes,8,1,Medium,2,Better,Excellent,6397,6378.9
1,786,Sales,Sales Executive,No,Male,34,Single,Bachelor,Other,Travel_Rarely,High,2,Very High,60,22,No,6,1,Very High,5,Better,Outstanding,6274,6378.9
1,787,Research & Development,Manager,Yes,Male,55,Married,Bachelor,Medical,Travel_Rarely,High,5,Low,78,13,Yes,24,1,Very High,2,Better,Excellent,19859,6378.9
1,789,Sales,Sales Executive,No,Male,36,Single,Master,Life Sciences,Non-Travel,Medium,3,Low,76,15,No,10,0,Low,1,Better,Excellent,7587,6378.9
1,791,Research & Development,Research Scientist,No,Male,52,Married,Master,Medical,Non-Travel,High,1,Very High,41,18,No,5,1,Very High,3,Better,Excellent,4258,6118.266667
1,792,Research & Development,Laboratory Technician,No,Female,26,Divorced,College,Life Sciences,Travel_Frequently,Low,1,Very High,71,14,No,5,2,Low,2,Better,Excellent,4364,6118.266667
1,793,Research & Development,Healthcare Representative,No,Female,29,Married,Bachelor,Medical,Travel_Rarely,High,2,High,66,12,No,11,1,Medium,3,Good,Excellent,4335,6118.266667
1,796,Sales,Sales Executive,Yes,Male,26,Single,Bachelor,Technical Degree,Travel_Rarely,Medium,2,Low,38,17,No,6,1,Very High,2,Good,Excellent,5326,6118.266667
1,797,Research & Development,Research Scientist,No,Female,34,Single,Master,Life Sciences,Travel_Rarely,Very High,1,Very High,72,16,No,10,1,Medium,2,Better,Excellent,3280,6118.266667
1,799,Research & Development,Manufacturing Director,No,Female,54,Divorced,Master,Medical,Travel_Rarely,High,2,Low,95,11,Yes,9,1,Very High,4,Better,Excellent,5485,6118.266667
1,800,Sales,Sales Executive,No,Male,27,Married,Below College,Marketing,Travel_Frequently,High,2,Very High,84,19,No,5,1,High,3,Better,Excellent,4342,6118.266667
1,802,Research & Development,Research Scientist,No,Female,37,Divorced,Below College,Life Sciences,Travel_Rarely,High,1,Low,82,13,Yes,6,4,Very High,3,Good,Excellent,2782,6118.266667
1,803,Research & Development,Manufacturing Director,No,Female,38,Single,Master,Life Sciences,Travel_Frequently,Very High,2,Low,75,12,Yes,17,4,Low,2,Better,Excellent,5980,6118.266667
1,804,Research & Development,Research Scientist,No,Female,34,Single,Master,Medical,Travel_Rarely,Medium,1,Low,86,11,No,6,1,High,3,Better,Excellent,4381,6118.266667
1,805,Sales,Sales Representative,No,Female,35,Married,Master,Life Sciences,Travel_Rarely,High,1,Very High,72,16,No,3,0,Low,1,Good,Excellent,2572,6118.266667
1,806,Research & Development,Laboratory Technician,No,Male,30,Married,Bachelor,Life Sciences,Travel_Rarely,Low,1,High,38,21,No,7,0,Very High,2,Better,Outstanding,3833,6118.266667
1,807,Research & Development,Healthcare Representative,No,Female,40,Married,College,Medical,Travel_Frequently,Very High,2,Medium,38,24,No,8,3,High,2,Better,Outstanding,4244,6118.266667
1,808,Sales,Sales Executive,No,Female,34,Married,College,Life Sciences,Travel_Rarely,High,2,Low,93,17,No,6,1,High,1,Better,Excellent,6500,6118.266667
1,809,Research & Development,Manager,No,Male,42,Divorced,Bachelor,Life Sciences,Travel_Frequently,High,5,Very High,66,13,No,24,14,Medium,4,Good,Excellent,18430,6118.266667
1,811,Research & Development,Laboratory Technician,Yes,Male,23,Married,Bachelor,Life Sciences,Travel_Rarely,Very High,1,Low,63,21,Yes,1,0,High,2,Better,Outstanding,1601,6118.266667
1,812,Research & Development,Laboratory Technician,No,Male,24,Divorced,Bachelor,Life Sciences,Non-Travel,Medium,1,Medium,60,11,No,1,0,High,4,Better,Excellent,2694,6118.266667
1,813,Research & Development,Laboratory Technician,No,Female,52,Married,Master,Life Sciences,Travel_Rarely,High,2,High,82,20,No,9,1,Very High,3,Better,Outstanding,3149,6118.266667
1,815,Research & Development,Research Director,No,Male,50,Married,Bachelor,Medical,Travel_Rarely,High,4,High,64,16,No,30,0,High,3,Better,Excellent,17639,6118.266667
1,816,Research & Development,Laboratory Technician,Yes,Female,29,Married,College,Life Sciences,Travel_Rarely,Medium,1,Low,36,11,Yes,1,0,Medium,1,Better,Excellent,2319,6118.266667
1,817,Research & Development,Research Director,No,Male,33,Married,Bachelor,Medical,Travel_Rarely,High,3,High,49,11,No,14,3,High,3,Best,Excellent,11691,6118.266667
1,819,Sales,Sales Executive,Yes,Female,33,Single,Bachelor,Marketing,Travel_Rarely,High,2,Low,69,15,No,6,0,Low,3,Better,Excellent,5324,6118.266667
1,820,Research & Development,Manager,No,Female,47,Married,College,Other,Travel_Rarely,High,4,Very High,33,11,Yes,26,3,High,3,Good,Excellent,16752,6118.266667
1,823,Research & Development,Manufacturing Director,No,Female,36,Married,Bachelor,Other,Travel_Rarely,High,2,Medium,35,15,No,10,0,High,2,Better,Excellent,5228,6118.266667
1,824,Research & Development,Research Scientist,No,Male,29,Married,College,Life Sciences,Travel_Rarely,Very High,1,High,81,24,No,10,0,High,3,Better,Outstanding,2700,6118.266667
1,825,Research & Development,Research Director,Yes,Male,58,Single,Master,Life Sciences,Travel_Rarely,High,5,Medium,31,12,Yes,40,13,Very High,2,Better,Excellent,19246,6118.266667
1,826,Research & Development,Research Scientist,No,Female,35,Single,Master,Life Sciences,Travel_Rarely,Very High,1,High,40,13,No,7,2,Very High,0,Better,Excellent,2506,6118.266667
1,827,Research & Development,Manufacturing Director,No,Female,42,Married,College,Life Sciences,Travel_Rarely,Medium,2,Very High,43,13,Yes,8,0,Very High,4,Better,Excellent,6062,6118.266667
1,828,Research & Development,Research Scientist,Yes,Male,28,Single,Master,Medical,Travel_Rarely,High,1,High,46,17,No,5,2,High,3,Good,Excellent,4382,6118.266667
1,829,Human Resources,Human Resources,No,Male,36,Married,Bachelor,Human Resources,Travel_Rarely,High,1,Medium,36,13,No,8,0,High,2,Better,Excellent,2143,6118.266667
1,830,Research & Development,Manufacturing Director,No,Female,32,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,2,High,98,12,No,14,6,High,3,Better,Excellent,6162,6595.433333
1,832,Research & Development,Laboratory Technician,No,Male,40,Single,Master,Medical,Travel_Frequently,Medium,2,High,51,14,No,10,0,Low,6,Better,Excellent,5094,6595.433333
1,833,Research & Development,Manufacturing Director,No,Female,30,Single,Bachelor,Medical,Travel_Rarely,Medium,2,Very High,52,24,Yes,12,0,High,4,Good,Outstanding,6877,6595.433333
1,834,Research & Development,Research Scientist,No,Female,45,Single,Bachelor,Life Sciences,Travel_Rarely,Medium,1,High,95,14,No,1,0,Medium,3,Better,Excellent,2274,6595.433333
1,836,Research & Development,Manufacturing Director,No,Male,42,Married,Bachelor,Life Sciences,Travel_Rarely,High,2,Medium,98,13,No,10,7,Medium,3,Good,Excellent,4434,6595.433333
1,837,Research & Development,Healthcare Representative,No,Male,38,Divorced,Bachelor,Life Sciences,Travel_Frequently,Medium,2,Low,45,15,No,13,1,Low,3,Good,Excellent,6288,6595.433333
1,838,Research & Development,Research Scientist,No,Female,34,Single,Master,Life Sciences,Travel_Frequently,Medium,1,Very High,100,16,No,6,1,High,3,Better,Excellent,2553,6595.433333
1,840,Sales,Sales Executive,Yes,Female,49,Married,Bachelor,Marketing,Travel_Rarely,High,3,Very High,43,18,No,9,7,High,3,Best,Excellent,7654,6595.433333
1,842,Sales,Sales Executive,Yes,Male,55,Single,Below College,Medical,Travel_Rarely,High,2,Very High,37,16,No,12,7,High,3,Good,Excellent,5160,6595.433333
1,843,Research & Development,Research Director,No,Male,43,Married,College,Life Sciences,Travel_Rarely,High,4,Low,94,24,No,22,1,Medium,3,Better,Outstanding,17159,6595.433333
1,844,Research & Development,Research Director,No,Male,27,Divorced,Below College,Technical Degree,Travel_Rarely,Medium,3,Very High,42,16,Yes,9,0,High,3,Better,Excellent,12808,6595.433333
1,845,Research & Development,Manufacturing Director,No,Male,35,Single,Bachelor,Other,Travel_Rarely,High,3,High,59,21,No,17,1,High,3,Best,Outstanding,10221,6595.433333
1,846,Sales,Sales Executive,No,Female,28,Married,Master,Marketing,Travel_Rarely,High,2,Medium,81,20,Yes,8,7,Medium,2,Better,Outstanding,4779,6595.433333
1,847,Human Resources,Human Resources,No,Male,34,Married,College,Human Resources,Travel_Rarely,High,1,Very High,88,19,No,4,0,High,1,Bad,Excellent,3737,6595.433333
1,848,Research & Development,Research Scientist,Yes,Female,26,Married,College,Medical,Travel_Frequently,Medium,1,High,88,14,Yes,8,1,High,2,Better,Excellent,2366,6595.433333
1,850,Research & Development,Research Scientist,No,Male,27,Married,Bachelor,Medical,Non-Travel,High,1,Very High,50,11,No,0,0,Very High,6,Good,Excellent,1706,6595.433333
1,851,Sales,Manager,No,Female,51,Married,Master,Marketing,Travel_Rarely,High,4,High,66,14,No,29,4,Low,2,Good,Excellent,16307,6595.433333
1,852,Research & Development,Healthcare Representative,No,Male,44,Single,Bachelor,Medical,Travel_Rarely,High,2,Medium,50,12,No,10,2,Very High,2,Good,Excellent,5933,6595.433333
1,854,Research & Development,Research Scientist,No,Male,25,Single,Below College,Medical,Travel_Rarely,Very High,1,Low,65,13,No,6,0,Low,3,Good,Excellent,3424,6595.433333
1,855,Sales,Sales Executive,No,Male,33,Divorced,Bachelor,Medical,Travel_Rarely,Very High,2,Low,48,22,No,9,0,Low,5,Better,Outstanding,4037,6595.433333
1,856,Research & Development,Research Scientist,No,Female,35,Single,Below College,Medical,Travel_Rarely,Medium,1,Low,53,11,No,6,1,High,3,Good,Excellent,2559,6595.433333
1,857,Sales,Sales Executive,No,Male,36,Married,College,Life Sciences,Travel_Rarely,High,2,Very High,56,14,Yes,18,4,Medium,1,Good,Excellent,6201,6595.433333
1,859,Sales,Sales Executive,No,Male,32,Divorced,Master,Life Sciences,Travel_Rarely,High,2,Very High,73,11,No,8,0,Medium,3,Good,Excellent,4403,6595.433333
1,861,Research & Development,Research Scientist,No,Male,30,Divorced,Master,Life Sciences,Travel_Frequently,Medium,1,Very High,75,12,No,10,0,Medium,3,Good,Excellent,3761,6595.433333
1,862,Sales,Sales Executive,No,Female,53,Married,College,Marketing,Travel_Rarely,Medium,3,Very High,78,18,Yes,35,0,Low,3,Better,Excellent,10934,6595.433333
1,864,Sales,Sales Executive,No,Male,45,Divorced,Bachelor,Marketing,Travel_Rarely,High,3,Low,74,12,Yes,18,0,Very High,2,Better,Excellent,10761,6595.433333
1,865,Research & Development,Research Scientist,No,Female,32,Married,College,Medical,Travel_Rarely,Very High,2,High,91,12,No,9,1,High,3,Good,Excellent,5175,6595.433333
1,867,Research & Development,Manufacturing Director,No,Female,52,Married,Master,Medical,Travel_Frequently,Medium,4,Very High,81,22,No,31,0,High,3,Better,Outstanding,13826,6595.433333
1,868,Sales,Sales Executive,No,Male,37,Divorced,Master,Marketing,Travel_Rarely,Medium,2,High,66,19,No,9,0,Very High,2,Better,Excellent,6334,6595.433333
1,869,Human Resources,Human Resources,No,Male,28,Divorced,College,Medical,Travel_Rarely,Medium,1,Very High,63,13,No,6,0,Medium,6,Better,Excellent,4936,6595.433333
1,872,Research & Development,Manufacturing Director,No,Male,22,Married,College,Life Sciences,Travel_Rarely,Medium,2,Very High,33,22,No,4,2,Very High,2,Bad,Outstanding,4775,5280
1,874,Research & Development,Laboratory Technician,No,Male,44,Married,Master,Life Sciences,Travel_Rarely,Very High,1,Very High,62,24,Yes,10,0,Low,2,Good,Outstanding,2818,5280
1,875,Research & Development,Research Scientist,No,Male,42,Single,Below College,Medical,Travel_Frequently,High,1,Very High,35,14,Yes,8,2,Medium,2,Better,Excellent,2515,5280
1,878,Human Resources,Human Resources,No,Male,36,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,1,Low,77,21,No,6,0,Low,3,Better,Outstanding,2342,5280
1,879,Sales,Sales Executive,No,Male,25,Married,Below College,Other,Travel_Rarely,High,2,Low,98,18,Yes,5,0,High,3,Better,Excellent,4194,5280
1,880,Research & Development,Manufacturing Director,No,Female,35,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,3,High,66,20,Yes,17,5,Very High,2,Better,Outstanding,10685,5280
1,881,Research & Development,Research Scientist,Yes,Female,35,Divorced,Master,Life Sciences,Travel_Frequently,High,1,Medium,96,19,Yes,10,7,Very High,3,Good,Excellent,2022,5280
1,882,Research & Development,Laboratory Technician,No,Male,32,Divorced,Bachelor,Life Sciences,Non-Travel,High,1,Very High,61,12,No,4,0,Very High,2,Better,Excellent,2314,5280
1,885,Sales,Sales Executive,No,Male,25,Married,Below College,Marketing,Travel_Rarely,Medium,2,Low,87,12,No,5,0,High,1,Best,Excellent,4256,5280
1,887,Research & Development,Research Scientist,No,Female,49,Married,Bachelor,Technical Degree,Travel_Rarely,High,1,Low,36,16,No,7,0,High,2,Better,Excellent,3580,5280
1,888,Research & Development,Laboratory Technician,No,Male,24,Married,Below College,Life Sciences,Non-Travel,Medium,1,Very High,46,17,No,6,3,Low,2,Good,Excellent,3162,5280
1,889,Sales,Sales Executive,No,Male,32,Married,College,Life Sciences,Travel_Frequently,High,2,Medium,48,14,No,10,5,Medium,3,Better,Excellent,6524,5280
1,893,Sales,Sales Representative,No,Male,38,Married,Bachelor,Marketing,Travel_Rarely,Medium,1,Medium,98,19,No,3,1,Medium,3,Better,Excellent,2899,5280
1,894,Research & Development,Laboratory Technician,No,Female,42,Married,Bachelor,Life Sciences,Travel_Rarely,Very High,2,Very High,95,13,Yes,17,1,High,1,Good,Excellent,5231,5280
1,895,Research & Development,Research Scientist,No,Male,31,Married,Master,Life Sciences,Travel_Rarely,High,1,Very High,48,19,Yes,8,0,Very High,2,Better,Excellent,2356,5280
1,896,Sales,Sales Representative,Yes,Female,29,Divorced,Bachelor,Medical,Travel_Rarely,Medium,1,High,48,19,Yes,5,0,Medium,3,Better,Excellent,2800,5280
1,897,Sales,Sales Executive,No,Male,53,Married,Bachelor,Marketing,Travel_Rarely,High,4,Very High,73,14,No,28,2,Low,3,Better,Excellent,11836,5280
1,899,Research & Development,Manufacturing Director,No,Male,35,Married,Bachelor,Technical Degree,Travel_Rarely,Medium,3,Medium,78,16,No,16,4,Very High,2,Better,Excellent,10903,5280
1,900,Sales,Sales Representative,No,Female,37,Married,College,Medical,Travel_Frequently,High,1,Very High,54,15,No,10,0,High,3,Better,Excellent,2973,5280
1,901,Research & Development,Research Director,No,Female,53,Single,Master,Life Sciences,Travel_Rarely,High,4,Very High,72,18,No,33,3,Very High,0,Better,Excellent,14275,5280
1,902,Research & Development,Healthcare Representative,No,Female,43,Married,Bachelor,Life Sciences,Travel_Frequently,High,2,Very High,33,13,No,12,2,Very High,2,Good,Excellent,5562,5280
1,903,Sales,Sales Executive,No,Female,47,Married,College,Marketing,Travel_Rarely,High,2,Very High,35,22,Yes,8,7,High,2,Better,Outstanding,4537,5280
1,904,Sales,Sales Executive,No,Male,37,Single,College,Medical,Non-Travel,High,3,Medium,32,13,Yes,10,0,Low,2,Better,Excellent,7642,5280
1,905,Research & Development,Manager,No,Male,50,Divorced,Master,Life Sciences,Non-Travel,High,4,Low,98,11,No,31,14,Low,3,Better,Excellent,17924,5280
1,909,Human Resources,Human Resources,No,Female,39,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,2,Very High,42,11,No,13,0,Very High,2,Better,Excellent,5204,5280
1,910,Human Resources,Human Resources,No,Male,33,Divorced,College,Human Resources,Travel_Rarely,High,1,Medium,57,11,Yes,7,0,Very High,4,Best,Excellent,2277,5280
1,911,Research & Development,Laboratory Technician,Yes,Male,32,Single,Master,Life Sciences,Travel_Rarely,High,1,Very High,87,24,Yes,1,0,Low,2,Bad,Outstanding,2795,5280
1,912,Research & Development,Laboratory Technician,No,Female,29,Divorced,Below College,Medical,Travel_Rarely,Medium,1,Very High,62,14,No,8,0,Low,5,Better,Excellent,2532,5280
1,913,Research & Development,Research Scientist,No,Male,44,Married,College,Life Sciences,Travel_Rarely,High,1,Low,61,13,Yes,8,7,Medium,0,Better,Excellent,2559,5280
